from_type;from_id;from_name;line_id;line_name;to_type;to_id;to_name;position_average;position;position_max;equipment_type
stop_point;21920;Strasbourg - Saint-Denis;C01379;9;stop_point;463313;Strasbourg-Saint-Denis;Avant;1;5;
stop_point;22007;Gare du Nord;C01375;5;stop_point;471102;Paris Gare du Nord;Milieu;3;5;Escalator
stop_point;22149;Gare du Nord;C01374;4;stop_point;472757;Paris Gare du Nord;Milieu;3;6;
stop_point;463028;Nation;C01376;6;stop_point;473919;Nation;Milieu;3;5;
stop_point;22087;Châtelet;C01371;1;stop_point;473921;Châtelet - Les Halles;Avant;1;6;
stop_point;22101;La Défense;C01371;1;stop_point;473934;La Défense;Arrière;6;6;
stop_point;463027;Ourcq;C01375;5;access_point;50147734;161 avenue Jean Jaurès;Avant;1;5;Escalator
stop_point;463000;Bastille;C01378;8;access_point;50147743;Bd Bourdon;Avant;1;5;
stop_point;463131;Bobigny Pablo Picasso;C01375;5;access_point;50147748;Préfecture Trésorerie;Arrière;5;5;
stop_point;22017;Hoche;C01375;5;access_point;50147754;3 rue Hoche;Avant;1;5;
stop_point;22017;Hoche;C01375;5;access_point;50147756;50 avenue Jean Lolive;Milieu;3;5;
stop_point;22003;Porte de Pantin;C01375;5;access_point;50147759;194 avenue Jean Jaurès;Avant;1;5;
stop_point;462974;Marcadet - Poissonniers;C01374;4;access_point;50147761;69 boulevard Barbès;Arrière;6;6;
stop_point;22141;Porte de Clignancourt;C01374;4;access_point;50147770;Rue Belliard;Avant;1;6;
stop_point;22130;Barbès - Rochechouart;C01374;4;access_point;50147782;Boulevard de la Chapelle;Avant;2;6;
stop_point;463093;Barbès - Rochechouart;C01374;4;access_point;50147785;1 Bd de Rochechouart;Milieu;3;6;Escalator
stop_point;463094;Barbès - Rochechouart;C01372;2;access_point;50147786;45 Boulevard de la Chapelle;Arrière;4;5;
stop_point;463159;Châtelet;C01384;14;access_point;50147794;55 rue de Rivoli;Arrière;6;8;Escalator
stop_point;22364;Châtelet;C01377;7;access_point;50147797;Place du Châtelet;Avant;1;5;
stop_point;463208;Les Halles;C01374;4;access_point;50147806;Rue Turbigo;Avant;1;6;Escalator
stop_point;463161;Cité;C01374;4;access_point;50147815;2 Place Louis Lepine;Arrière;6;6;Ascenseur
stop_point;463264;Strasbourg - Saint-Denis;C01379;9;access_point;50147824;13 boulevard Saint-Denis;Arrière;5;5;
stop_point;22159;Strasbourg - Saint-Denis;C01378;8;access_point;50147827;10 boulevard Bonne Nouvelle;Arrière;5;5;Escalator
stop_point;463313;Strasbourg - Saint-Denis;C01374;4;access_point;50147827;10 boulevard Bonne Nouvelle;Avant;1;6;
stop_point;22156;Gare Montparnasse;C01376;6;access_point;50147833;Raoul Dautry (place, SNCF Montparnasse);Avant;2;5;
stop_point;462954;Gare Montparnasse;C01383;13;access_point;50147833;Raoul Dautry (place, SNCF Montparnasse);Avant;1;5;
stop_point;22143;Gare Montparnasse;C01374;4;access_point;50147836;73 boulevard du Montparnasse;Arrière;6;6;
stop_point;22156;Gare Montparnasse;C01376;6;access_point;50147840;Centre Commercial;Avant;1;5;
stop_point;22143;Gare Montparnasse;C01374;4;access_point;50147840;Centre Commercial;Arrière;6;6;
stop_point;22151;Denfert-Rochereau;C01374;4;access_point;50147854;2 avenue du Général Leclerc;Arrière;6;6;
stop_point;462988;Villiers;C01372;2;access_point;50147864;1 boulevard de Courcelles;Avant;1;5;
stop_point;22218;Gare Saint-Lazare;C01383;13;access_point;50147869;Cour de Rome;Arrière;5;5;
stop_point;462972;Gare Saint-Lazare;C01384;14;access_point;50147870;Gare SNCF;Arrière;6;8;
stop_point;21950;Gambetta;C01373;3;access_point;50147894;Avenue Gambetta;Arrière;5;5;
stop_point;462991;Gambetta;C01373;3;access_point;50147896;Place Martin Nadaud;Avant;1;5;
stop_point;21906;Havre - Caumartin;C01373;3;access_point;50147906;Boulevard Haussmann;Avant;2;5;
stop_point;463266;Ternes;C01372;2;access_point;50147907;Salle Pleyel;Avant;1;5;Escalator
stop_point;463120;Anvers;C01372;2;access_point;50147929;68 boulevard Rochechouart;Arrière;5;5;
stop_point;22113;Philippe Auguste;C01372;2;access_point;50147949;212 boulevard de Charonne;Avant;1;5;
stop_point;22096;Concorde;C01378;8;access_point;50147969;6 place de la Concorde;Avant;1;5;
stop_point;463151;Concorde;C01378;8;access_point;50147969;6 place de la Concorde;Arrière;5;5;
stop_point;22094;Charles de Gaulle - Etoile;C01372;2;access_point;50147977;Place Charles de Gaulle;Avant;1;5;
stop_point;463013;Charles de Gaulle - Etoile;C01371;1;access_point;50147978;Avenue de Friedland;Arrière;6;6;
stop_point;22074;Saint-Paul (Le Marais);C01371;1;access_point;50147986;Rivoli (terre plein face au 10 rue de);Arrière;6;6;
stop_point;463227;Palais Royal - Musée du Louvre;C01371;1;access_point;50147992;Place Colette;Arrière;6;6;
stop_point;22376;Palais Royal - Musée du Louvre;C01377;7;access_point;50147992;Place Colette;Arrière;4;5;
stop_point;463114;Boissière;C01376;6;access_point;50148022;57 avenue Kléber;Arrière;5;5;
stop_point;463194;La Motte-Picquet - Grenelle;C01376;6;access_point;50148030;Face au 130-113 boulevard de Grenelle;Avant;1;5;
stop_point;21957;Bercy;C01384;14;access_point;50148041;Boulevard de Bercy;Avant;1;8;Ascenseur
stop_point;463127;Bel-Air;C01376;6;access_point;50148051;15 boulevard de Picpus;Avant;1;5;
stop_point;22393;Fort d'Aubervilliers;C01377;7;access_point;50148066;Av Jean Jaurès;Arrière;5;5;
stop_point;22374;Porte de la Villette;C01377;7;access_point;50148077;Cité des Sciences - La Géode - Le Zénith;Arrière;5;5;
stop_point;463008;Stalingrad;C01377;7;access_point;50148086;18 rue de Flandre;Arrière;5;5;
stop_point;463034;Louis Blanc;C01387;7B;access_point;50148089;234 rue du Faubourg Saint-Martin;Arrière;3;3;
stop_point;22390;Cadet;C01377;7;access_point;50148093;Terre-plein face au 65 rue La Fayette;Arrière;5;5;
stop_point;463145;Chaussée d'Antin - La Fayette;C01377;7;access_point;50148097;Haussmann (boulevard, face aux Galeries La Fayette);Avant;1;5;
stop_point;463232;Pont Neuf;C01377;7;access_point;50148106;Rue de la Monnaie;Arrière;5;5;
stop_point;22379;Pont Neuf;C01377;7;access_point;50148106;Rue de la Monnaie;Avant;1;5;
stop_point;463231;Pont Marie (Cité des Arts);C01377;7;access_point;50148109;Pont Marie;Arrière;5;5;
stop_point;463224;Maison Blanche;C01377;7;access_point;50148128;103 avenue d' Italie;Arrière;5;5;
stop_point;463251;Pierre et Marie Curie;C01377;7;access_point;50148139;117-119 avenue Maurice Thorez;Arrière;5;5;
stop_point;22401;Villejuif Paul Vaillant-Couturier;C01377;7;access_point;50148149;Boulevard Maxime Gorky;Avant;2;5;
stop_point;463269;Villejuif - Louis Aragon;C01377;7;access_point;50148151;Boulevard Maxime Gorky;Avant;2;5;Ascenseur
stop_point;22190;Commerce;C01378;8;access_point;50148165;16 place du Commerce;Arrière;5;5;
stop_point;22193;Invalides;C01378;8;access_point;50148173;Rue Robert Esnault Pelterie;Arrière;5;5;
stop_point;463018;Bastille;C01375;5;access_point;50148192;Hôpital des Quinze-Vingts;Arrière;5;5;
stop_point;22010;Bastille;C01375;5;access_point;50148193;1 Boulevard Beaumarchais;Avant;1;5;
stop_point;463018;Bastille;C01375;5;access_point;50148194;Rue de la Roquette;Arrière;5;5;
stop_point;463167;Créteil - Université;C01378;8;access_point;50148230;Rue Ferdinand de Lesseps;Arrière;4;5;
stop_point;462914;Marcel Sembat;C01379;9;access_point;50148244;2 avenue du Général Leclerc;Arrière;5;5;
stop_point;463290;Ranelagh;C01379;9;access_point;50148262;39 avenue Mozart;Arrière;5;5;
stop_point;21935;Alma - Marceau;C01379;9;access_point;50148279;Avenue du Président Wilson;Avant;2;5;
stop_point;22224;Miromesnil;C01383;13;access_point;50148285;11 avenue Delcassé;Avant;2;5;
stop_point;22196;Richelieu - Drouot;C01378;8;access_point;50148293;6 Boulevard Haussmann;Arrière;4;5;
stop_point;463215;Maraîchers;C01379;9;access_point;50148330;60 rue des Pyrénées;Arrière;5;5;
stop_point;463279;Porte de Montreuil;C01379;9;access_point;50148333;Rue d'Avron;Arrière;5;5;
stop_point;463221;Mairie de Montreuil;C01379;9;access_point;50148347;4 avenue Pasteur;Milieu;3;5;
stop_point;21975;Maubert - Mutualité;C01380;10;access_point;50148358;Panthéon;Avant;1;5;
stop_point;463315;Ségur;C01380;10;access_point;50148367;UNESCO - Fontenoy;Avant;1;5;
stop_point;22183;La Motte-Picquet - Grenelle;C01378;8;access_point;50148369;25 rue de Pondichéry;Arrière;5;5;
stop_point;21902;République;C01373;3;access_point;50148405;14 place de la République;Arrière;5;5;
stop_point;22128;Belleville;C01372;2;access_point;50148412;79 boulevard de Belleville;Arrière;5;5;
stop_point;22058;Convention;C01382;12;access_point;50148431;316 rue de Vaugirard;Arrière;5;5;
stop_point;22049;Rennes;C01382;12;access_point;50148442;115 rue de Rennes;Avant;1;5;
stop_point;462967;Sèvres - Babylone;C01380;10;access_point;50148444;41 boulevard Raspail;Arrière;5;5;
stop_point;463085;Plaisance;C01383;13;access_point;50148477;168 rue d' Alésia;Avant;1;5;
stop_point;463184;Gaîté;C01383;13;access_point;50148486;Avenue du Maine;Arrière;5;5;
stop_point;22217;Saint-François-Xavier;C01383;13;access_point;50148487;Avenue de Villars;Arrière;5;5;
stop_point;21962;Gare Saint-Lazare;C01384;14;access_point;50148489;Galeries marchandes - Gare Saint-Lazare;Milieu;5;8;Ascenseur
stop_point;462972;Gare Saint-Lazare;C01384;14;access_point;50148489;Galeries marchandes - Gare Saint-Lazare;Avant;2;8;
stop_point;462975;La Fourche;C01383;13;access_point;50148496;66 avenue de Clichy;Arrière;5;5;
stop_point;462977;Garibaldi;C01383;13;access_point;50148504;Avenue Gabriel Péri;Arrière;5;5;
stop_point;463301;Saint-Denis - Porte de Paris;C01383;13;access_point;50148509;Stade de France;Milieu;3;5;
stop_point;22219;Porte de Clichy;C01383;13;access_point;50148515;125 boulevard Bessières;Arrière;5;5;
stop_point;463042;Charles de Gaulle - Etoile;C01376;6;access_point;50148549;2 avenue de la Grande Armée;Avant;1;5;
stop_point;463046;Gare de Lyon;C01384;14;access_point;50148559;203 rue Bercy;Arrière;8;8;Escalator
stop_point;21958;Gare de Lyon;C01384;14;access_point;50148561;175 rue Bercy;Milieu;5;8;Ascenseur
stop_point;21962;Gare Saint-Lazare;C01384;14;access_point;50148663;14 rue du Havre;Arrière;7;8;
stop_point;463047;École Vétérinaire de Maisons-Alfort;C01378;8;access_point;50148693;17 avenue du General Leclerc;Avant;2;5;
stop_point;463159;Châtelet;C01384;14;access_point;50148697;Théâtre du Châtelet;Arrière;7;8;
stop_point;463284;Pyramides;C01384;14;access_point;50148700;Face au 13 avenue de l'Opera;Arrière;7;8;
stop_point;463287;Pyrénées;C01381;11;access_point;50148714;360 rue des Pyrénées;Arrière;5;5;
stop_point;21937;République;C01381;11;access_point;50148718;12 place de la République;Avant;2;5;
stop_point;463082;Front Populaire;C01382;12;access_point;50148735;Place du Front Populaire;Milieu;3;5;Ascenseur
stop_point;24679;Front Populaire;C01382;12;access_point;50148735;Place du Front Populaire;Arrière;4;5;
stop_point;22162;La Motte-Picquet - Grenelle;C01376;6;access_point;50148790;Boulevard de Grenelle;Arrière;4;5;Ascenseur
stop_point;463202;La Motte-Picquet - Grenelle;C01380;10;access_point;50148791;Avenue de Suffren;Avant;1;5;
stop_point;463081;Madeleine;C01382;12;access_point;50148800;Rue De Sèze;Avant;1;5;Ascenseur
stop_point;463311;Solférino;C01382;12;access_point;50148829;Rue de Solférino;Arrière;5;5;
stop_point;21916;Voltaire;C01379;9;access_point;50148840;Boulevard Voltaire;Arrière;5;5;
stop_point;22101;La Défense;C01371;1;access_point;50148845;Parvis de la Défense;Avant;1;6;
stop_point;22041;Porte de la Chapelle;C01382;12;access_point;50148860;Rue Raymond Queneau;Arrière;5;5;
stop_point;480288;Saint-Ouen;C01384;14;access_point;50148887;Rue Dora Maar;Arrière;8;8;Ascenseur
stop_point;463045;Olympiades;C01384;14;access_point;50148998;Rue Baudricourt;Arrière;6;8;
stop_point;22093;Champs-Élysées - Clemenceau;C01383;13;access_point;50149009;Avenue du Général Eisenhower;Arrière;4;5;
stop_point;483313;Barbara;C01374;4;access_point;50149174;4 av. Stalingrad Bagneux;Avant;2;6;Escalator
stop_point;483314;Bagneux - Lucie Aubrac;C01374;4;access_point;50149175;49 av. Henri Barbusse Bagneux;Avant;1;6;Ascenseur
stop_point;483900;Aimé Césaire;C01382;12;access_point;50149329;rue de la Commune;Arrière;4;5;Escalator
stop_point;483903;Aimé Césaire;C01382;12;access_point;50149329;rue de la Commune;Avant;2;5;Escalator
stop_point;490764;Romainville - Carnot;C01381;11;access_point;50149889;bd Henri Barbusse;Avant;1;5;Escalier
stop_point;490841;Maison Blanche;C01384;14;access_point;50149928;av. d'Italie;Arrière;7;8;Ascenseur
stop_point;490848;Maison Blanche;C01384;14;access_point;50149929;r. du Tage;Milieu;5;8;Escalier
stop_point;490848;Maison Blanche;C01384;14;access_point;50149930;r. Tagore;Arrière;6;8;Escalier
stop_point;490848;Maison Blanche;C01384;14;access_point;50149930;r. Tagore;Milieu;5;8;Escalator
stop_point;490833;Thiais - Orly? (Pont de Rungis?);C01384;14;access_point;50149940;Entrée / Sortie;Arrière;6;8;Ascenseur
stop_point;490908;Aéroport dOrly (Terminaux 1-2-3);C01384;14;access_point;50149982;Orly 4 - T7 - Cur d'Orly;Avant;2;8;Ascenseur
stop_point;490774;Saint-Denis - Pleyel;C01384;14;access_point;50149986;Place de Etoiles;Milieu;5;8;Ascenseur
stop_point;490762;Serge Gainsbourg;C01381;11;access_point;50210353;r. de la Liberté;Arrière;5;5;Ascenseur
stop_point;490841;Maison Blanche;C01384;14;access_point;50210354;av. d'Italie;Avant;2;8;Escalier
stop_point;490787;Serge Gainsbourg;C01381;11;access_point;50210357;r. de la Liberté;Avant;2;5;Ascenseur
stop_point;490766;Montreuil - Hôpital;C01381;11;access_point;50210358;bd de la Boissière;Arrière;4;5;Ascenseur
stop_point;473993;Châtelet les Halles;C01374;4;stop_point;21959;Châtelet;Milieu;4;6;
stop_point;473923;Charles de Gaulle - Etoile;C01742;A;stop_point;22086;Charles de Gaulle-Etoile;Avant;4;10;
stop_point;473993;Châtelet les Halles;C01374;4;stop_point;22087;Châtelet;Milieu;4;6;
stop_point;472111;Gare du Nord;C01743;B;stop_point;22119;La Chapelle;Milieu;4;8;
stop_point;473920;Nation;C01742;A;stop_point;462943;Nation;Avant;4;10;
stop_point;474065;Gare de Lyon;C01742;A;stop_point;463197;Gare de Lyon;Avant;1;10;
stop_point;471102;Gare du Nord;C01743;B;access_point;50147779;Rue du Faubourg St Denis;Milieu;4;8;
stop_point;473925;Auber;C01742;A;access_point;50148556;Rue des Mathurins;Avant;4;10;
stop_point;474043;Nogent-sur-Marne;C01742;A;access_point;50148573;Sortie Parking;Avant;4;10;
stop_point;473916;Saint-Michel Notre-Dame;C01743;B;access_point;50148605;Notre-Dame;Arrière;8;8;
stop_point;474026;Robinson;C01743;B;access_point;50148627;Avenue Jules Guesde;Arrière;8;8;
stop_point;473898;Le Guichet;C01743;B;access_point;50148642;1 Rue de Versailles;Arrière;8;8;
stop_point;474058;Massy - Palaiseau;C01743;B;access_point;50148651;Avenue Carnot;Milieu;4;8;
stop_point;473901;Orsay Ville;C01743;B;access_point;50148808;Faculté des Sciences;Avant;1;8;
stop_point;474003;Val d'Europe;C01742;A;access_point;50148833;Place Jean Monnet;Arrière;8;10;
stop_point;21926;Havre - Caumartin;C01379;9;stop_point;21906;Havre-Caumartin;Arrière;5;5;
stop_point;21922;Michel-Ange - Auteuil;C01379;9;stop_point;21907;Michel-Ange-Auteuil;Avant;1;5;
stop_point;21962;Gare Saint-Lazare;C01384;14;stop_point;21964;Saint-Lazare;Milieu;5;8;Escalator
stop_point;463121;Argentine;C01371;1;stop_point;22088;Argentine;Arrière;6;6;
stop_point;24680;Jaurès;C01387;7B;stop_point;22118;Jaurès;Arrière;2;3;
stop_point;22038;Gare Montparnasse;C01382;12;stop_point;22157;Montparnasse-Bienvenue;Milieu;3;5;
stop_point;463264;Strasbourg - Saint-Denis;C01379;9;stop_point;22159;Strasbourg-Saint-Denis;Arrière;5;5;
stop_point;463245;Opéra;C01377;7;stop_point;22195;Opéra;Avant;1;5;
stop_point;21959;Châtelet;C01384;14;stop_point;22364;Châtelet;Avant;3;8;
stop_point;463159;Châtelet;C01384;14;stop_point;22364;Châtelet;Arrière;6;8;Escalator
stop_point;462982;La Chapelle;C01372;2;stop_point;41071;Gare du Nord;Avant;1;5;
stop_point;22193;Invalides;C01378;8;stop_point;41208;Invalides;Arrière;5;5;
stop_point;462996;Gare Montparnasse;C01374;4;stop_point;462955;Montparnasse-Bienvenue;Avant;1;6;
stop_point;21937;République;C01381;11;stop_point;462962;République;Avant;1;5;
stop_point;22199;République;C01378;8;stop_point;462963;République;Milieu;3;5;
stop_point;463300;Saint-Augustin;C01379;9;stop_point;462971;Saint-Lazare;Avant;1;5;
stop_point;463300;Saint-Augustin;C01379;9;stop_point;462972;Saint-Lazare;Arrière;5;5;
stop_point;22157;Gare Montparnasse;C01383;13;stop_point;462980;Montparnasse-Bienvenue;Arrière;5;5;
stop_point;462955;Gare Montparnasse;C01376;6;stop_point;462996;Montparnasse-Bienvenue;Arrière;5;5;
stop_point;463008;Stalingrad;C01377;7;stop_point;463009;Stalingrad;Milieu;3;5;
stop_point;463021;Gare de l'Est;C01375;5;stop_point;463022;Gare de l'Est (Verdun);Avant;1;5;
stop_point;463009;Stalingrad;C01372;2;stop_point;463032;Stalingrad;Arrière;5;5;
stop_point;462981;Jaurès;C01372;2;stop_point;463074;Jaurès;Arrière;5;5;
stop_point;463088;Pigalle;C01372;2;stop_point;463089;Pigalle;Arrière;5;5;
stop_point;21997;Arts et Métiers;C01381;11;stop_point;463122;Arts-et-Métiers;Arrière;4;5;
stop_point;22057;Concorde;C01382;12;stop_point;463150;Concorde;Milieu;3;5;
stop_point;463158;Châtelet;C01374;4;stop_point;463159;Châtelet;Milieu;3;6;
stop_point;463079;Châtelet;C01381;11;stop_point;463160;Châtelet;Arrière;4;5;
stop_point;22183;La Motte-Picquet - Grenelle;C01378;8;stop_point;463194;La Motte-Picquet-Grenelle;Arrière;5;5;
stop_point;490841;Maison Blanche;C01384;14;stop_point;463224;Maison Blanche;Avant;2;8;Escalier
stop_point;22129;Place de Clichy;C01383;13;stop_point;463252;Place de Clichy;Milieu;3;5;
stop_point;24682;Place des Fêtes;C01387;7B;stop_point;463254;Place des Fêtes;Avant;1;3;
stop_point;463262;Porte des Lilas;C01386;3B;stop_point;463263;Porte des Lilas;Arrière;3;3;
stop_point;22020;Père Lachaise;C01373;3;stop_point;463285;Père-Lachaise;Avant;1;5;
stop_point;21962;Gare Saint-Lazare;C01384;14;stop_point;463300;Saint-Augustin;Avant;3;8;
stop_point;463264;Strasbourg - Saint-Denis;C01379;9;stop_point;463312;Strasbourg-Saint-Denis;Arrière;5;5;
stop_point;22119;La Chapelle;C01372;2;stop_point;472111;Paris Gare du Nord;Arrière;5;5;
stop_point;463182;Gare du Nord;C01375;5;stop_point;472814;Paris Gare du Nord;Avant;1;5;
stop_point;21966;Châtelet;C01381;11;stop_point;473921;Châtelet - Les Halles;Avant;1;5;
stop_point;463013;Charles de Gaulle - Etoile;C01371;1;stop_point;473922;Charles de Gaulle - Etoile;Avant;1;6;
stop_point;463158;Châtelet;C01374;4;stop_point;473993;Châtelet - Les Halles;Milieu;3;6;
stop_point;22158;Denfert-Rochereau;C01376;6;stop_point;473997;Denfert-Rochereau;Arrière;5;5;
stop_point;463000;Bastille;C01378;8;access_point;50147742;Boulevard Richard Lenoir;Avant;1;5;
stop_point;22015;Bobigny Pablo Picasso;C01375;5;access_point;50147745;Gare routière Bus 151N-620;Arrière;5;5;
stop_point;463002;Bobigny - Pantin - Raymond Queneau;C01375;5;access_point;50147749;280 avenue Jean Lolive;Avant;2;5;
